first_name,second_name,id,web_name,now_cost,cost_change_start,element_type,selected_by_percent,team,team_code,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps
Harvey,Barnes,172,Barnes,59,-1,3,0.5,9,13,61,1128,1,6,5,9,0,0,0,3,169
Rachid,Ghezzal,173,Ghezzal,52,-3,3,0.0,9,13,0,0,0,0,0,0,0,0,0,0,0
Marc,Albrighton,174,Albrighton,52,-3,3,0.2,9,13,15,352,0,1,0,7,1,0,0,0,76
Demarai,Gray,175,Gray,51,-4,3,0.3,9,13,24,409,1,2,0,4,1,0,0,0,80
Wilfred,Ndidi,176,Ndidi,50,0,3,2.2,9,13,62,1730,2,1,8,17,3,0,0,5,328
Matty,James,177,James,43,-2,3,0.1,9,13,0,0,0,0,0,0,0,0,0,0,0
Daniel,Amartey,178,Amartey,43,-2,3,0.3,9,13,0,0,0,0,0,0,0,0,0,0,0
Nampalys,Mendy,179,Mendy,43,-2,3,1.0,9,13,3,70,0,0,0,1,0,0,0,0,20
Hamza,Choudhury,180,Choudhury,43,-2,3,0.9,9,13,25,546,1,1,1,8,2,0,0,0,111
Ayoze,Pérez,265,Pérez,61,-4,3,6.1,9,13,85,1180,5,5,6,12,0,0,0,6,243
James,Justin,433,Justin,48,-2,2,0.1,9,13,7,110,0,1,0,1,0,0,0,0,30
Youri,Tielemans,448,Tielemans,63,-2,3,5.1,9,13,76,1768,3,3,8,19,1,0,0,4,317
Andy,King,480,King,43,-2,3,0.3,9,13,0,0,0,0,0,0,0,0,0,0,0
Dennis,Praet,517,Praet,53,-2,3,0.1,9,13,36,632,1,2,1,7,0,0,0,3,136
Filip,Benkovic,597,Benkovic,40,0,2,0.0,9,13,0,0,0,0,0,0,0,0,0,0,0
Andrew,Robertson,181,Robertson,70,0,2,19.6,10,14,104,1813,1,6,7,14,0,0,0,12,480
Trent,Alexander-Arnold,182,Alexander-Arnold,75,5,2,38.8,10,14,118,1842,2,10,7,14,4,0,0,12,525
Virgil,van Dijk,183,van Dijk,64,-1,2,40.1,10,14,98,1890,3,0,8,14,1,0,0,8,436
Joseph,Gomez,184,Gomez,52,-3,2,3.1,10,14,45,647,0,0,6,1,3,0,0,5,183
Joel,Matip,185,Matip,52,-3,2,1.2,10,14,32,630,1,0,2,5,0,0,0,4,141
Dejan,Lovren,186,Lovren,53,-2,2,0.2,10,14,16,669,0,1,0,8,1,0,0,0,130
Roberto,Firmino,187,Firmino,93,-2,4,9.7,10,14,100,1710,7,5,10,9,0,0,0,17,394
Divock,Origi,188,Origi,52,-3,4,2.6,10,14,43,407,3,2,0,9,0,0,0,6,159
Alisson,Ramses Becker,189,Alisson,61,1,1,9.1,10,14,51,1103,0,0,6,6,0,1,26,2,238
Simon,Mignolet,190,Mignolet,45,0,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Salah,191,Salah,123,-2,3,25.4,10,14,126,1529,10,5,10,8,0,0,0,15,344
Sadio,Mané,192,Mané,124,9,3,40.0,10,14,143,1663,11,8,8,12,1,0,0,18,416
Alex,Oxlade-Chamberlain,193,Chamberlain,62,-3,3,0.4,10,14,27,567,1,0,4,3,1,0,0,0,87
Xherdan,Shaqiri,194,Shaqiri,63,-2,3,0.2,10,14,14,174,1,0,1,2,0,0,0,0,51
Adam,Lallana,195,Lallana,58,-2,3,0.1,10,14,23,310,1,1,1,4,1,0,0,1,79
Naby,Keita,196,Keita,58,-2,3,0.3,10,14,20,196,1,1,2,0,0,0,0,3,78
Fabio Henrique,Tavares,197,Fabinho,54,-1,3,1.0,10,14,32,1006,1,1,2,10,5,0,0,4,199
Jordan,Henderson,198,Henderson,54,-1,3,1.1,10,14,60,1436,1,2,10,8,1,0,0,3,304
Georginio,Wijnaldum,199,Wijnaldum,54,-1,3,2.2,10,14,60,1672,2,0,8,12,0,0,0,3,267
James,Milner,200,Milner,53,-2,3,0.5,10,14,42,662,2,2,4,6,3,0,0,3,158
Rafael,Camacho,201,Camacho,45,0,3,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,464,Brewster,42,-3,4,0.5,10,14,0,0,0,0,0,0,0,0,0,0,0
Adrián,San Miguel del Castillo,526,Adrián,41,-4,1,2.2,10,14,25,783,0,0,2,9,1,0,16,0,123
Andy,Lonergan,530,Lonergan,43,-2,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Caoimhin,Kelleher,531,Kelleher,44,-1,1,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,550,Elliott,45,0,3,0.0,10,14,1,1,0,0,0,0,0,0,0,0,3
Curtis,Jones,569,Jones,45,0,3,0.0,10,14,1,14,0,0,0,0,0,0,0,0,1
Neco,Williams,575,Williams,40,0,2,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Phillips,589,Phillips,40,0,2,0.0,10,14,0,0,0,0,0,0,0,0,0,0,0
Takumi,Minamino,590,Minamino,65,0,3,0.1,10,14,0,0,0,0,0,0,0,0,0,0,0
Aymeric,Laporte,202,Laporte,63,-2,2,1.9,11,43,9,306,0,0,1,3,1,0,0,0,56
Kyle,Walker,203,Walker,58,-2,2,11.4,11,43,54,1447,1,2,4,20,3,0,0,3,288
Benjamin,Mendy,204,Mendy,55,-5,2,1.0,11,43,31,831,0,1,3,9,1,0,0,0,182
Oleksandr,Zinchenko,206,Zinchenko,52,-3,2,2.5,11,43,26,680,0,0,3,9,0,0,0,1,159
John,Stones,207,Stones,53,-2,2,1.0,11,43,22,789,0,0,2,13,0,0,0,0,158
Nicolás,Otamendi,208,Otamendi,50,-5,2,2.3,11,43,47,1021,2,1,3,15,3,0,0,2,219
Danilo Luiz,da Silva,209,Danilo,50,0,2,0.0,11,43,0,0,0,0,0,0,0,0,0,0,0
Sergio,Agüero,210,Agüero,118,-2,4,12.9,11,43,102,994,13,4,3,14,0,0,0,11,415
Gabriel Fernando,de Jesus,211,Jesus,95,0,4,2.9,11,43,84,1087,9,4,4,10,1,0,0,8,304
Ederson,Santana de Moraes,212,Ederson,60,0,1,11.8,11,43,59,1631,0,0,6,21,3,1,39,2,298
Claudio,Bravo,213,Bravo,48,-2,1,0.3,11,43,11,346,0,0,1,7,0,0,8,0,69
Raheem,Sterling,214,Sterling,118,-2,3,21.9,11,43,110,1667,11,2,7,22,4,0,0,9,366
Kevin,De Bruyne,215,De Bruyne,107,12,3,52.3,11,43,150,1710,7,16,9,16,2,0,0,19,601
Leroy,Sané,216,Sané,93,-2,3,0.2,11,43,0,0,0,0,0,0,0,0,0,0,0
Riyad,Mahrez,217,Mahrez,84,-1,3,6.7,11,43,106,1083,7,9,4,7,0,0,0,12,409
Bernardo Mota,Veiga de Carvalho e Silva,218,Bernardo Silva,78,-2,3,8.8,11,43,72,1174,5,4,4,20,5,0,0,5,321
David,Silva,219,David Silva,74,-1,3,4.5,11,43,85,1107,3,9,6,11,0,0,0,8,322
Phil,Foden,220,Foden,51,-4,3,0.3,11,43,16,258,0,1,0,4,0,0,0,0,67
Fernando,Luiz Rosa,221,Fernandinho,52,-3,3,0.7,11,43,36,1545,0,0,7,17,4,1,0,1,264
Ilkay,Gündogan,222,Gündogan,52,-3,3,1.3,11,43,44,1214,2,1,3,20,7,0,0,4,255
José Ángel,Esmorís Tasende,440,Angeliño,47,-3,2,0.2,11,43,11,422,0,1,0,7,1,0,0,1,94
Rodrigo,Hernandez,443,Rodrigo,54,-1,3,1.1,11,43,55,1502,2,1,7,20,4,0,0,3,338
João Pedro Cavaco,Cancelo,518,Cancelo,52,-3,2,0.8,11,43,23,577,0,0,2,5,1,0,0,3,143
Eric,Garcia,544,Garcia,45,0,2,0.1,11,43,10,257,0,0,1,5,0,0,0,0,55
Scott,Carson,562,Carson,40,0,1,0.1,11,43,0,0,0,0,0,0,0,0,0,0,0
Aaron,Wan-Bissaka,122,Wan-Bissaka,53,-2,2,14.2,12,1,49,1700,0,1,3,23,4,0,0,6,320
Harry,Maguire,160,Maguire,52,-3,2,9.7,12,1,54,1980,0,0,4,25,2,0,0,2,339
Chris,Smalling,223,Smalling,52,-3,2,0.1,12,1,0,0,0,0,0,0,0,0,0,0,0
Ashley,Young,224,Young,54,-1,2,0.4,12,1,24,953,0,0,2,10,5,0,0,0,158
Victor,Lindelöf,225,Lindelöf,53,-2,2,1.3,12,1,57,1890,1,0,4,24,3,0,0,4,330
Luke,Shaw,226,Shaw,54,-1,2,0.6,12,1,18,676,0,0,1,9,2,0,0,0,116
Marcos,Rojo,227,Rojo,48,-2,2,0.1,12,1,3,121,0,0,0,2,1,0,0,0,9
Eric,Bailly,228,Bailly,49,-1,2,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0
José Diogo,Dalot Teixeira,229,Dalot,49,-1,2,0.1,12,1,1,59,0,0,0,0,0,0,0,0,8
Matteo,Darmian,230,Darmian,49,-1,2,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,231,Jones,48,-2,2,0.1,12,1,1,45,0,0,0,1,0,0,0,0,4
Romelu,Lukaku,232,Lukaku,85,0,4,0.3,12,1,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,233,Rashford,92,7,4,29.5,12,1,134,1876,14,5,4,23,2,0,0,26,494
Mason,Greenwood,234,Greenwood,43,-2,4,12.0,12,1,40,415,4,0,0,6,0,0,0,5,161
David,de Gea,235,de Gea,54,-1,1,11.9,12,1,70,1980,0,0,4,25,1,0,58,5,334
Sergio,Romero,236,Romero,47,-3,1,0.2,12,1,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,237,Grant,48,-2,1,0.1,12,1,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,238,Pogba,84,-1,3,3.0,12,1,17,521,0,2,1,5,0,0,0,0,80
Anthony,Martial,239,Martial,79,4,3,13.2,12,1,89,1271,8,3,5,16,1,0,0,7,240
Alexis,Sánchez,240,Sánchez,68,-2,3,0.4,12,1,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,241,Lingard,63,-2,3,0.8,12,1,23,859,0,0,1,14,3,0,0,0,67
Juan,Mata,242,Mata,62,-3,3,0.3,12,1,29,516,0,2,3,5,1,0,0,2,110
Daniel,James,243,James,60,0,3,8.4,12,1,73,1662,3,6,3,23,3,0,0,2,259
Frederico,Rodrigues de Paula Santos,244,Fred,53,-2,3,0.2,12,1,31,1408,0,0,2,19,4,0,0,0,212
Angel,Gomes,245,Gomes,48,-2,3,0.1,12,1,2,19,0,0,0,1,0,0,0,0,7
Andreas,Pereira,246,Pereira,49,-1,3,0.5,12,1,51,1243,1,3,5,14,3,0,0,1,174
Nemanja,Matic,247,Matic,48,-2,3,0.3,12,1,14,418,0,0,3,3,0,0,0,0,70
Scott,McTominay,248,McTominay,50,0,3,1.2,12,1,55,1451,2,2,2,17,2,0,0,6,237
Tahith,Chong,249,Chong,43,-2,3,0.7,12,1,2,24,0,0,0,0,0,0,0,0,4
James,Garner,250,Garner,43,-2,3,0.2,12,1,1,8,0,0,0,1,0,0,0,0,3
Axel,Tuanzebe,481,Tuanzebe,44,-1,2,0.1,12,1,7,187,0,0,0,3,0,0,0,0,30
Brandon,Williams,549,Williams,40,0,2,3.0,12,1,24,448,1,1,2,6,4,0,0,1,101
Matt,Ritchie,251,Ritchie,53,-2,2,0.1,13,4,8,270,0,0,1,4,1,0,0,0,49
Fabian,Schär,252,Schär,50,0,2,1.3,13,4,47,1285,2,0,4,25,4,0,0,2,224
DeAndre,Yedlin,253,Yedlin,44,-1,2,0.1,13,4,23,719,1,0,1,11,2,0,0,0,94
Federico,Fernández,254,Fernández,44,-1,2,0.6,13,4,48,1193,2,2,2,20,4,0,0,4,226
Paul,Dummett,255,Dummett,44,-1,2,0.2,13,4,44,1227,0,0,5,20,2,0,0,4,230
Javier,Manquillo,256,Manquillo,43,-2,2,0.2,13,4,32,800,0,1,3,12,2,0,0,4,137
Florian,Lejeune,257,Lejeune,44,-1,2,0.0,13,4,10,420,0,0,1,10,0,0,0,0,61
Jamaal,Lascelles,258,Lascelles,42,-3,2,2.3,13,4,38,1000,1,0,3,18,1,0,0,3,180
Ciaran,Clark,259,Clark,43,-2,2,0.3,13,4,36,855,2,0,2,10,2,0,0,2,156
Yoshinori,Muto,260,Muto,51,-4,4,0.1,13,4,8,201,0,0,0,6,0,0,0,0,22
Jose Luis,Mato Sanmartín,261,Joselu,50,0,4,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,262,Dubravka,50,0,1,1.4,13,4,81,1980,0,0,5,34,0,0,88,5,417
Karl,Darlow,263,Darlow,43,-2,1,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Frederick,Woodman,264,Woodman,40,0,1,0.8,13,4,0,0,0,0,0,0,0,0,0,0,0
Miguel,Almirón,266,Almirón,58,-2,3,0.5,13,4,62,1760,2,1,6,30,4,0,0,5,195
Christian,Atsu,267,Atsu,53,-2,3,0.1,13,4,34,671,0,3,3,12,2,0,0,0,95
Sung-yueng,Ki,268,Ki Sung-yueng,47,-3,3,0.0,13,4,4,135,0,0,0,6,0,0,0,0,18
Jonjo,Shelvey,269,Shelvey,50,0,3,1.1,13,4,61,1075,5,0,3,18,1,0,0,9,241
Sean,Longstaff,270,Longstaff,50,0,3,0.3,13,4,29,964,0,2,2,17,1,1,0,0,115
Isaac,Hayden,271,Hayden,43,-2,3,3.6,13,4,41,1545,0,2,4,28,3,1,0,2,183
Joelinton Cássio,Apolinário de Lira,466,Joelinton,55,-5,4,0.8,13,4,50,1678,1,2,3,29,4,0,0,3,161
Jack,Colback,482,Colback,44,-1,3,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,483,Murphy,48,-2,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Jetro,Willems,498,Willems,46,1,2,2.3,13,4,63,1481,2,2,3,24,0,0,0,6,280
Rolando,Aarons,499,Aarons,48,-2,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Allan,Saint-Maximin,500,Saint-Maximin,54,-1,3,0.2,13,4,31,815,1,1,2,8,0,0,0,0,107
Emil,Krafth,519,Krafth,43,-2,2,0.1,13,4,14,463,0,0,1,12,0,0,0,0,80
Andy,Carroll,520,Carroll,54,-1,4,0.1,13,4,25,507,0,3,2,7,1,0,0,0,75
Matthew,Longstaff,540,Matthew Longstaff,45,0,3,0.2,13,4,22,449,2,0,1,7,1,0,0,2,83
Dwight,Gayle,554,Gayle,50,0,4,0.0,13,4,12,178,0,1,0,6,0,0,0,0,32
Robert,Elliot,573,Elliot,40,0,1,0.1,13,4,0,0,0,0,0,0,0,0,0,0,0
Thomas,Allan,598,Allan,45,0,3,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Kelland,Watts,599,Watts,40,0,2,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0
Timm,Klose,272,Klose,43,-2,2,0.0,14,45,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,273,Godfrey,44,-1,2,0.2,14,45,21,1489,0,0,1,35,1,0,0,0,266
Maximillian,Aarons,274,Aarons,43,-2,2,1.1,14,45,27,1800,0,0,2,41,5,0,0,1,252
Christoph,Zimmermann,275,Zimmermann,44,-1,2,0.0,14,45,19,935,0,1,1,18,2,0,0,0,157
Jamal,Lewis,276,Lewis,45,0,2,0.2,14,45,21,1162,0,0,2,28,2,0,0,0,188
Grant,Hanley,277,Hanley,40,0,2,2.0,14,45,5,709,0,0,0,18,2,0,0,0,91
Teemu,Pukki,278,Pukki,65,0,4,13.1,14,45,100,1867,9,3,3,40,3,0,0,16,337
Dennis,Srbeny,279,Srbeny,52,-3,4,0.0,14,45,13,41,1,0,0,2,0,0,0,1,50
Tim,Krul,280,Krul,45,0,1,2.2,14,45,58,1800,0,0,2,38,3,0,71,6,359
Michael,McGovern,281,McGovern,40,0,1,7.1,14,45,11,158,0,0,0,6,0,0,7,2,46
Mario,Vrancic,282,Vrancic,62,-3,3,0.1,14,45,18,352,1,0,0,8,2,0,0,1,76
Emiliano,Buendía,283,Buendía,60,0,3,0.9,14,45,71,1682,0,7,1,40,2,0,0,10,344
Onel,Hernández,284,Hernández,53,-2,3,0.1,14,45,31,744,1,1,1,15,0,0,0,0,101
Marco,Stiepermann,285,Stiepermann,51,-4,3,0.1,14,45,23,918,0,0,1,24,4,0,0,0,73
Kenny,McLean,286,McLean,49,-1,3,0.2,14,45,45,1658,1,1,2,38,4,0,0,0,247
Todd,Cantwell,287,Cantwell,49,4,3,24.1,14,45,86,1536,6,2,3,34,2,0,0,10,299
Moritz,Leitner,288,Leitner,43,-2,3,0.2,14,45,16,683,0,0,1,16,1,0,0,0,102
Alexander,Tettey,289,Tettey,45,0,3,0.4,14,45,38,1198,1,1,2,23,4,0,0,3,213
Tom,Trybull,290,Trybull,44,-1,3,0.6,14,45,25,1022,0,0,2,21,2,0,0,0,161
Josip,Drmic,434,Drmic,53,-2,4,0.1,14,45,12,115,1,0,0,3,0,0,0,0,35
Patrick,Roberts,435,Roberts,51,-4,3,0.0,14,45,3,24,0,0,0,2,0,0,0,0,12
Ralf,Fahrmann,449,Fahrmann,44,-1,1,0.3,14,45,1,21,0,0,0,1,0,0,1,0,6
Sam,Byram,454,Byram,44,-1,2,0.1,14,45,16,996,0,0,1,21,4,0,0,0,140
Philip,Heise,484,Heise,39,-1,2,0.8,14,45,0,0,0,0,0,0,0,0,0,0,0
Ibrahim,Amadou,507,Amadou,45,0,3,0.1,14,45,18,756,0,0,1,20,1,0,0,0,122
Adam,Idah,538,Idah,44,-1,4,0.1,14,45,3,65,0,0,0,3,0,0,0,0,9
Archie,Mair,551,Mair,40,0,1,0.1,14,45,0,0,0,0,0,0,0,0,0,0,0
Akin,Famewo,552,Famewo,40,0,2,0.1,14,45,0,0,0,0,0,0,0,0,0,0,0
Lys,Mousset,70,Mousset,47,-3,4,3.2,15,49,65,881,5,3,3,9,0,0,0,9,202
Enda,Stevens,291,Stevens,51,1,2,2.3,15,49,85,1980,1,2,8,21,4,0,0,7,402
Kieron,Freeman,292,Freeman,42,-3,2,0.1,15,49,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,293,O'Connell,46,1,2,2.4,15,49,75,1980,0,1,8,21,3,0,0,5,387
George,Baldock,294,Baldock,51,6,2,11.6,15,49,97,1980,2,4,8,21,4,0,0,7,365
John,Egan,295,Egan,45,0,2,1.0,15,49,70,1878,0,0,8,18,2,0,0,3,338
Richard,Stearman,296,Stearman,39,-1,2,2.5,15,49,0,0,0,0,0,0,0,0,0,0,0
John,Lundstram,297,Lundstram,51,11,2,47.5,15,49,104,1837,3,3,8,19,4,0,0,12,393
Billy,Sharp,298,Sharp,56,-4,4,0.3,15,49,16,289,1,0,0,4,1,1,0,3,49
Jake,Eastwood,299,Eastwood,43,-2,1,0.1,15,49,0,0,0,0,0,0,0,0,0,0,0
Mark,Duffy,300,Duffy,52,-3,3,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
John,Fleck,301,Fleck,49,-1,3,2.9,15,49,74,1648,4,2,6,17,5,0,0,10,340
Oliver,Norwood,302,Norwood,49,-1,3,0.3,15,49,60,1833,1,1,8,21,4,0,0,4,363
David,McGoldrick,303,McGoldrick,54,-1,4,0.2,15,49,40,1314,0,2,5,13,2,0,0,3,100
Chris,Basham,423,Basham,45,0,2,0.8,15,49,68,1920,0,0,8,21,4,0,0,2,354
Simon,Moore,436,Moore,44,-1,1,0.1,15,49,1,90,0,0,0,3,0,0,2,0,9
Luke,Freeman,441,Freeman,51,-4,3,0.1,15,49,11,322,0,0,1,4,2,0,0,0,32
Phil,Jagielka,444,Jagielka,42,-3,2,0.4,15,49,4,128,0,0,0,3,0,0,0,0,31
Callum,Robinson,453,Robinson,50,-5,3,0.3,15,49,31,634,1,2,2,6,1,0,0,1,66
Ravel,Morrison,456,Morrison,46,-4,3,0.1,15,49,1,12,0,0,0,0,0,0,0,0,0
Dean,Henderson,471,Henderson,49,4,1,10.2,15,49,87,1890,0,1,8,18,2,0,54,5,390
Ben,Osborn,472,Osborn,47,-3,3,0.0,15,49,4,51,0,0,0,0,0,0,0,0,17
Oliver,McBurnie,501,McBurnie,57,-3,4,0.2,15,49,47,889,4,0,5,11,2,0,0,4,168
Michael,Verrips,521,Verrips,44,-1,1,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Muhamed,Bešić,522,Bešić,44,-1,3,0.1,15,49,7,152,0,0,0,1,1,0,0,0,31
Leon,Clarke,547,Clarke,45,0,4,0.1,15,49,1,13,0,0,0,0,0,0,0,0,-1
Jack,Rodwell,591,Rodwell,45,0,3,0.0,15,49,0,0,0,0,0,0,0,0,0,0,0
Jannik,Vestergaard,304,Vestergaard,47,-3,2,2.3,16,20,32,933,1,0,2,21,1,0,0,6,187
Ryan,Bertrand,305,Bertrand,48,-2,2,0.7,16,20,32,1392,1,1,2,32,3,1,0,0,187
Yan,Valery,306,Valery,46,-4,2,0.1,16,20,9,554,0,1,0,18,1,0,0,0,64
Jan,Bednarek,307,Bednarek,44,-1,2,0.7,16,20,47,1977,0,0,4,39,2,0,0,3,324
Jack,Stephens,308,Stephens,43,-2,2,1.4,16,20,44,1197,1,2,2,20,0,0,0,4,220
Maya,Yoshida,310,Yoshida,42,-3,2,0.3,16,20,10,558,0,0,1,18,1,0,0,1,85
Kayne,Ramsay,311,Ramsay,39,-1,2,1.6,16,20,0,0,0,0,0,0,0,0,0,0,0
Charlie,Austin,312,Austin,60,0,4,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,313,Ings,68,8,4,23.9,16,20,123,1526,14,1,2,27,2,0,0,27,452
Michael,Obafemi,314,Obafemi,49,-1,4,0.2,16,20,17,270,1,0,1,5,0,0,0,2,49
Shane,Long,315,Long,46,-4,4,1.8,16,20,27,600,0,3,0,10,0,0,0,0,58
Sam,Gallagher,316,Gallagher,45,0,4,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,317,Forster,43,-2,1,0.3,16,20,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,318,McCarthy,43,-2,1,2.0,16,20,37,1080,0,0,2,14,0,0,37,1,202
Angus,Gunn,319,Gunn,43,-2,1,1.6,16,20,29,900,0,0,2,25,0,0,30,3,166
Nathan,Redmond,320,Redmond,62,-3,3,0.6,16,20,52,1698,2,0,3,36,1,0,0,2,201
James,Ward-Prowse,321,Ward-Prowse,58,-2,3,1.7,16,20,73,1980,4,2,4,39,5,0,0,6,339
Mohamed,Elyounoussi,322,Elyounoussi,53,-2,3,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Stuart,Armstrong,323,Armstrong,52,-3,3,0.1,16,20,34,704,1,1,2,11,2,0,0,3,88
Mario,Lemina,324,Lemina,47,-3,3,0.1,16,20,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,Højbjerg,325,Højbjerg,48,-2,3,0.4,16,20,50,1817,0,3,4,35,5,0,0,1,266
Tyreke,Johnson,326,Johnson,44,-1,3,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Callum,Slattery,327,Slattery,44,-1,3,0.3,16,20,0,0,0,0,0,0,0,0,0,0,0
Oriol,Romeu Vidal,328,Oriol Romeu,43,-2,3,1.6,16,20,30,1127,0,0,2,28,2,0,0,0,179
Che,Adams,437,Adams,53,-7,4,0.3,16,20,30,639,0,2,3,8,0,0,0,0,68
Moussa,Djenepo,438,Djenepo,52,-3,3,0.1,16,20,32,652,2,1,1,8,4,0,0,3,119
Wesley,Hoedt,485,Hoedt,43,-2,2,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Cédric,Soares,486,Cédric,48,-2,2,0.2,16,20,38,1196,0,0,3,15,1,0,0,3,200
Sofiane,Boufal,508,Boufal,55,0,3,0.1,16,20,27,557,0,3,1,12,2,0,0,0,78
Kevin,Danso,532,Danso,42,-3,2,0.0,16,20,9,275,0,1,1,8,0,1,0,0,46
Daniel,N'Lundulu,535,N'Lundulu,45,0,4,0.1,16,20,0,0,0,0,0,0,0,0,0,0,0
Harry,Lewis,548,Lewis,40,0,1,0.2,16,20,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,584,Smallbone,45,0,3,0.0,16,20,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,329,Davies,53,-2,2,0.1,17,6,8,360,0,0,0,6,1,0,0,0,43
Jan,Vertonghen,330,Vertonghen,52,-3,2,1.9,17,6,41,1198,1,1,2,19,1,0,0,4,248
Toby,Alderweireld,331,Alderweireld,54,-1,2,5.0,17,6,44,1890,0,2,2,30,3,0,0,1,350
Danny,Rose,332,Rose,53,-2,2,1.3,17,6,17,891,0,0,1,14,5,0,0,0,137
Davinson,Sánchez,333,Sánchez,53,-2,2,0.9,17,6,25,1440,0,0,1,23,4,0,0,0,244
Kieran,Trippier,334,Trippier,55,0,2,0.1,17,6,0,0,0,0,0,0,0,0,0,0,0
Juan,Foyth,335,Foyth,49,-1,2,0.0,17,6,3,66,0,0,0,3,1,0,0,0,9
Serge,Aurier,336,Aurier,50,0,2,6.1,17,6,57,1444,0,5,3,21,1,1,0,10,346
Kyle,Walker-Peters,337,Walker-Peters,44,-6,2,0.5,17,6,5,241,0,0,0,4,0,0,0,0,44
Harry,Kane,338,Kane,109,-1,4,10.5,17,6,104,1778,11,2,2,29,2,0,0,16,374
Vincent,Janssen,339,Janssen,45,0,4,0.1,17,6,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,340,Lloris,53,-2,1,3.2,17,6,23,548,0,0,1,8,0,0,30,0,123
Paulo,Gazzaniga,341,Gazzaniga,46,1,1,4.0,17,6,43,1432,0,0,1,23,1,0,56,3,255
Heung-Min,Son,342,Son,98,3,3,6.7,17,6,91,1384,5,9,2,22,0,2,0,10,303
Christian,Eriksen,343,Eriksen,86,-4,3,2.7,17,6,46,1045,2,2,1,17,5,0,0,6,192
Bamidele,Alli,344,Alli,86,1,3,8.6,17,6,77,1253,6,3,2,17,2,0,0,9,259
Lucas,Rodrigues Moura da Silva,345,Lucas Moura,71,-4,3,4.9,17,6,58,1097,4,2,1,15,2,0,0,1,175
Erik,Lamela,346,Lamela,57,-3,3,1.1,17,6,35,654,2,2,1,9,2,0,0,2,141
Harry,Winks,347,Winks,52,-3,3,0.3,17,6,25,1084,0,0,1,20,5,0,0,0,194
Victor,Wanyama,348,Wanyama,48,-2,3,0.1,17,6,1,24,0,0,0,2,1,0,0,0,5
Moussa,Sissoko,349,Sissoko,49,-1,3,1.6,17,6,49,1688,2,1,3,25,6,0,0,0,272
Eric,Dier,350,Dier,49,-1,3,0.2,17,6,15,611,0,1,1,11,4,0,0,0,69
Luke,Amos,351,Amos,45,0,3,0.0,17,6,0,0,0,0,0,0,0,0,0,0,0
Oliver,Skipp,352,Skipp,43,-2,3,0.5,17,6,3,12,0,0,0,0,0,0,0,0,8
Tanguy,Ndombele,442,Ndombele,58,-2,3,2.4,17,6,36,797,2,1,1,13,2,0,0,2,171
Troy,Parrott,509,Parrott,43,-2,4,0.8,17,6,1,5,0,0,0,0,0,0,0,0,3
Giovani,Lo Celso,523,Lo Celso,73,-2,3,0.2,17,6,15,353,0,0,1,5,1,0,0,0,49
Ryan,Sessegnon,524,Sessegnon,54,-1,3,0.1,17,6,7,251,0,0,0,4,0,0,0,0,33
Georges-Kévin,Nkoudou,527,Nkoudou,50,0,3,0.0,17,6,1,2,0,0,0,0,0,0,0,0,3
Alfie,Whiteman,543,Whiteman,40,0,1,0.6,17,6,0,0,0,0,0,0,0,0,0,0,0
Michel,Vorm,555,Vorm,43,-2,1,0.0,17,6,0,0,0,0,0,0,0,0,0,0,0
